tiempo,prediccion,fase_aplicada,Bolivar_llegada_Cordero_cola,Bolivar_llegada_Cordero_espera,LuisCordero_entre_Bolivar_Sucre_cola,LuisCordero_entre_Bolivar_Sucre_espera
42370.0,1,1,0,0.0,2,1.6
42371.0,1,1,0,0.0,2,2.0
42372.0,1,1,0,0.0,3,2.1666666666666665
42373.0,1,1,0,0.0,3,2.2857142857142856
42374.0,1,1,0,0.0,4,3.3333333333333335
42375.0,1,1,0,0.0,4,4.0
42376.0,1,1,0,0.0,4,4.666666666666667
42377.0,1,1,0,0.0,4,4.571428571428571
42378.0,1,1,0,0.0,4,4.5
42379.0,1,1,0,0.0,5,5.125
42380.0,1,1,0,0.0,5,4.6
42381.0,1,1,0,0.0,6,5.777777777777778
42382.0,1,1,0,0.0,6,6.444444444444445
42383.0,1,1,0,0.0,6,6.4
42384.0,1,1,0,0.0,8,8.0
42385.0,1,1,0,0.0,8,8.88888888888889
42386.0,1,1,0,0.0,9,8.090909090909092
42387.0,1,1,0,0.0,9,9.8
42388.0,1,1,0,0.0,9,9.727272727272727
42389.0,1,1,0,0.0,9,11.6
42390.0,1,1,0,0.0,9,11.363636363636363
42391.0,1,1,1,0.0,9,11.166666666666666
42392.0,1,1,0,0.0,10,13.090909090909092
42393.0,1,1,1,0.0,11,14.090909090909092
42394.0,1,1,0,0.0,11,15.090909090909092
42395.0,1,1,1,0.0,11,16.09090909090909
42396.0,1,1,0,0.0,11,17.09090909090909
42397.0,1,1,0,0.0,11,18.09090909090909
42398.0,1,1,1,0.0,11,17.5
42399.0,1,1,0,0.0,11,20.09090909090909
42400.0,1,1,0,0.0,11,21.09090909090909
42401.0,1,1,1,0.0,11,22.09090909090909
42402.0,1,1,0,0.0,11,23.09090909090909
42403.0,1,1,1,0.0,11,24.09090909090909
42404.0,1,1,0,0.0,11,25.09090909090909
42405.0,1,1,0,0.0,11,26.09090909090909
42406.0,1,1,1,0.0,11,27.09090909090909
42407.0,1,1,0,0.0,11,28.09090909090909
42408.0,1,1,0,0.0,11,29.09090909090909
42409.0,1,1,1,0.0,11,27.583333333333332
42410.0,1,1,0,0.0,11,31.09090909090909
42411.0,1,1,0,0.0,11,32.09090909090909
42412.0,1,1,0,0.0,11,30.333333333333332
42413.0,1,1,1,0.0,9,32.333333333333336
42414.0,1,1,0,0.0,7,24.444444444444443
42415.0,1,1,1,0.14285714285714285,5,16.77777777777778
42416.0,1,1,2,0.25,3,11.125
42417.0,1,1,2,0.5,2,7.25
42418.0,1,1,2,0.75,1,3.375
42419.0,1,1,3,1.125,0,0.0
42420.0,0,0,3,1.5,0,0.0
42421.0,1,0,4,2.0,0,0.0
42422.0,0,0,5,2.625,0,0.0
42423.0,0,0,5,3.25,0,0.0
42424.0,1,0,5,3.875,0,0.0
42425.0,0,0,6,4.625,0,0.0
42426.0,0,0,7,5.5,0,0.0
42427.0,0,0,7,6.375,0,0.0
42428.0,0,0,8,7.375,0,0.0
42429.0,0,0,8,8.375,0,0.0
42430.0,0,0,8,9.375,0,0.0
42431.0,0,0,8,10.375,0,0.0
42432.0,0,0,9,10.11111111111111,0,0.0
42433.0,0,0,8,11.0,0,0.0
42434.0,0,0,8,11.88888888888889,0,0.0
42435.0,0,0,8,12.777777777777779,0,0.0
42436.0,0,0,8,13.666666666666666,0,0.0
42437.0,0,0,8,14.555555555555555,0,0.0
42438.0,0,0,8,15.444444444444445,0,0.0
42439.0,0,0,8,16.333333333333332,0,0.0
42440.0,0,0,8,17.22222222222222,0,0.0
42441.0,0,0,8,18.11111111111111,0,0.0
42442.0,0,0,8,19.0,0,0.0
42443.0,0,0,9,20.0,0,0.0
42444.0,0,0,10,18.9,0,0.0
42445.0,0,0,9,19.8,0,0.0
42446.0,0,0,9,20.7,0,0.0
42447.0,0,0,9,21.6,0,0.0
42448.0,0,0,9,22.5,0,0.0
42449.0,0,0,9,23.4,0,0.0
42450.0,0,0,9,24.3,0,0.0
42451.0,0,0,9,25.2,0,0.0
42452.0,0,0,9,26.1,0,0.0
42453.0,0,0,9,27.0,0,0.0
42454.0,0,0,10,28.0,0,0.0
42455.0,0,0,10,29.0,0,0.0
42456.0,0,0,10,30.0,0,0.0
42457.0,0,0,10,31.0,0,0.0
42458.0,0,0,10,32.0,0,0.0
42459.0,0,0,10,33.0,0,0.0
42460.0,0,0,10,34.0,0,0.0
42461.0,0,0,10,35.0,0,0.0
42462.0,0,0,10,36.0,0,0.0
42463.0,0,0,11,33.63636363636363,0,0.0
42464.0,0,0,10,34.54545454545455,0,0.0
42465.0,0,0,10,35.45454545454545,0,0.0
42466.0,0,0,11,33.333333333333336,0,0.0
42467.0,0,0,10,34.166666666666664,0,0.0
42468.0,0,0,10,35.0,0,0.0
42469.0,0,0,10,35.833333333333336,0,0.0
42470.0,0,0,10,36.666666666666664,0,0.0
42471.0,0,0,9,35.72727272727273,0,0.0
42472.0,0,0,10,28.916666666666668,0,0.0
42473.0,0,0,8,27.363636363636363,0,0.0
42474.0,0,0,8,23.272727272727273,0,0.0
42475.0,0,0,7,19.09090909090909,0,0.0
42476.0,0,0,6,16.5,0,0.0
42477.0,0,0,6,12.0,0,0.0
42478.0,0,0,5,8.333333333333334,0,0.0
42479.0,0,0,5,4.3,0,0.0
42480.0,0,0,3,2.0,0,0.0
42481.0,0,0,3,1.3,0,0.0
42482.0,0,0,2,1.5,1,0.3333333333333333
42483.0,1,0,1,0.7777777777777778,1,0.5
42484.0,1,0,1,0.1111111111111111,1,0.75
42485.0,1,1,0,0.0,1,1.0
42486.0,1,1,0,0.0,1,1.0
42487.0,1,1,0,0.0,1,1.2
42488.0,1,1,0,0.0,1,1.4
42489.0,1,1,0,0.0,2,1.5
42490.0,1,1,1,0.0,2,2.2
42491.0,1,1,0,0.0,2,2.1666666666666665
42492.0,1,1,0,0.0,4,2.4285714285714284
42493.0,1,1,1,0.0,4,3.0
42494.0,1,1,0,0.0,5,3.25
42495.0,1,1,1,0.0,5,4.428571428571429
42496.0,1,1,0,0.0,5,5.142857142857143
42497.0,1,1,1,0.0,5,5.857142857142857
42498.0,1,1,0,0.0,6,6.714285714285714
42499.0,1,1,0,0.0,6,6.625
42500.0,1,1,1,0.0,7,6.0
42501.0,1,1,0,0.0,7,7.444444444444445
42502.0,1,1,1,0.0,7,7.4
42503.0,1,1,1,0.14285714285714285,7,7.363636363636363
42504.0,1,1,0,0.0,7,8.8
42505.0,1,1,1,0.0,8,9.6
42506.0,1,1,0,0.0,9,9.545454545454545
42507.0,1,1,0,0.0,10,9.583333333333334
42508.0,1,1,0,0.0,10,11.363636363636363
42509.0,1,1,0,0.0,10,11.25
42510.0,1,1,0,0.0,10,12.083333333333334
42511.0,1,1,1,0.0,10,11.923076923076923
42512.0,1,1,0,0.0,10,13.75
42513.0,1,1,0,0.0,11,13.538461538461538
42514.0,1,1,0,0.0,12,15.666666666666666
42515.0,1,1,0,0.0,12,15.384615384615385
42516.0,1,1,0,0.0,12,17.666666666666668
42517.0,1,1,0,0.0,12,18.666666666666668
42518.0,1,1,0,0.0,12,18.153846153846153
42519.0,1,1,0,0.0,12,19.076923076923077
42520.0,1,1,0,0.0,12,18.571428571428573
42521.0,1,1,0,0.0,12,19.428571428571427
42522.0,1,1,0,0.0,13,20.357142857142858
42523.0,1,1,0,0.0,13,19.866666666666667
42524.0,1,1,0,0.0,13,22.214285714285715
42525.0,1,1,0,0.0,14,23.214285714285715
42526.0,1,1,0,0.0,14,24.214285714285715
42527.0,1,1,0,0.0,14,25.214285714285715
42528.0,1,1,0,0.0,14,26.214285714285715
42529.0,1,1,1,0.0,14,27.214285714285715
42530.0,1,1,0,0.0,14,28.214285714285715
42531.0,1,1,0,0.0,14,29.214285714285715
42532.0,1,1,1,0.0,14,30.214285714285715
42533.0,1,1,0,0.0,14,31.214285714285715
42534.0,1,1,0,0.0,14,30.066666666666666
42535.0,1,1,0,0.0,14,33.214285714285715
42536.0,1,1,0,0.0,14,34.214285714285715
42537.0,1,1,0,0.0,14,35.214285714285715
42538.0,1,1,0,0.0,12,33.583333333333336
42539.0,1,1,0,0.0,10,26.5
42540.0,1,1,0,0.0,8,19.833333333333332
42541.0,1,1,0,0.0,6,16.6
42542.0,1,1,0,0.0,4,10.4
42543.0,1,1,1,0.0,2,4.9
42544.0,1,1,0,0.0,0,0.0
42545.0,1,1,0,0.0,0,0.0
42546.0,1,1,0,0.0,0,0.0
42547.0,1,1,1,0.3333333333333333,0,0.0
42548.0,1,1,1,0.6666666666666666,0,0.0
42549.0,1,1,1,1.0,0,0.0
42550.0,1,1,2,1.6666666666666667,0,0.0
42551.0,1,1,3,1.75,0,0.0
42552.0,0,1,2,2.25,0,0.0
42553.0,0,1,2,2.75,0,0.0
42554.0,1,1,2,3.25,0,0.0
42555.0,0,0,2,3.75,0,0.0
42556.0,0,0,2,4.25,0,0.0
42557.0,0,0,3,5.0,0,0.0
42558.0,0,0,3,5.75,0,0.0
42559.0,0,0,3,6.5,0,0.0
42560.0,0,0,3,7.25,0,0.0
42561.0,0,0,3,8.0,0,0.0
42562.0,0,0,3,8.75,0,0.0
42563.0,0,0,3,9.5,0,0.0
42564.0,0,0,3,10.25,0,0.0
42565.0,0,0,3,11.0,0,0.0
42566.0,1,0,4,12.0,0,0.0
42567.0,0,0,4,13.0,0,0.0
42568.0,0,0,4,14.0,0,0.0
42569.0,0,0,4,15.0,0,0.0
42570.0,0,0,4,16.0,0,0.0
42571.0,0,0,4,17.0,0,0.0
42572.0,0,0,4,18.0,0,0.0
42573.0,0,0,4,19.0,0,0.0
42574.0,0,0,4,20.0,0,0.0
42575.0,0,0,4,21.0,0,0.0
42576.0,0,0,4,22.0,0,0.0
42577.0,0,0,4,23.0,0,0.0
42578.0,0,0,4,24.0,0,0.0
42579.0,0,0,4,25.0,0,0.0
42580.0,0,0,4,26.0,0,0.0
42581.0,0,0,4,27.0,0,0.0
42582.0,0,0,4,28.0,0,0.0
42583.0,0,0,4,29.0,0,0.0
42584.0,0,0,4,30.0,0,0.0
42585.0,0,0,4,31.0,0,0.0
42586.0,0,0,4,32.0,0,0.0
42587.0,0,0,4,33.0,0,0.0
42588.0,0,0,4,34.0,0,0.0
42589.0,0,0,5,28.0,0,0.0
42590.0,0,0,4,28.8,0,0.0
42591.0,0,0,5,24.666666666666668,0,0.0
42592.0,0,0,4,25.333333333333332,0,0.0
42593.0,0,0,5,22.285714285714285,0,0.0
42594.0,0,0,4,22.857142857142858,0,0.0
42595.0,0,0,4,23.428571428571427,0,0.0
42596.0,0,0,5,21.0,0,0.0
42597.0,0,0,4,21.5,0,0.0
42598.0,0,0,4,22.0,0,0.0
42599.0,0,0,5,20.0,0,0.0
42600.0,0,0,4,20.444444444444443,0,0.0
42601.0,0,0,5,18.8,0,0.0
42602.0,0,0,5,19.3,0,0.0
42603.0,0,0,5,19.8,0,0.0
42604.0,0,0,6,18.454545454545453,0,0.0
42605.0,0,0,6,19.0,0,0.0
42606.0,0,0,5,15.5,0,0.0
42607.0,0,0,5,9.272727272727273,0,0.0
42608.0,0,0,4,5.0,0,0.0
42609.0,0,0,3,1.5,0,0.0
42610.0,0,0,4,0.9090909090909091,0,0.0
42611.0,0,0,2,0.5454545454545454,0,0.0
42612.0,0,0,2,0.4,0,0.0
42613.0,0,0,3,0.2727272727272727,0,0.0
42614.0,0,0,2,0.3,0,0.0
42615.0,0,0,1,0.2,1,0.3333333333333333
42616.0,1,0,1,0.0,1,0.5
42617.0,1,0,1,0.1,2,1.0
42618.0,1,0,0,0.0,2,1.5
42619.0,1,0,0,0.0,2,2.0
42620.0,1,1,0,0.0,3,2.2
42621.0,1,1,0,0.0,3,2.8
42622.0,1,1,0,0.0,3,3.4
42623.0,1,1,0,0.0,3,4.0
42624.0,1,1,1,0.0,3,4.6
42625.0,1,1,0,0.0,4,4.5
42626.0,1,1,0,0.0,4,5.166666666666667
42627.0,1,1,0,0.0,5,6.0
42628.0,1,1,0,0.0,5,6.833333333333333
42629.0,1,1,0,0.0,5,5.75
42630.0,1,1,1,0.0,5,7.285714285714286
42631.0,1,1,0,0.0,5,8.0
42632.0,1,1,0,0.0,5,7.625
42633.0,1,1,0,0.0,5,9.428571428571429
42634.0,1,1,0,0.0,6,10.285714285714286
42635.0,1,1,0,0.0,7,9.875
42636.0,1,1,0,0.0,7,10.75
42637.0,1,1,0,0.0,7,11.625
42638.0,1,1,0,0.0,7,12.5
42639.0,1,1,0,0.0,7,13.375
42640.0,1,1,0,0.0,8,12.777777777777779
42641.0,1,1,0,0.0,8,13.666666666666666
42642.0,1,1,0,0.0,8,14.555555555555555
42643.0,1,1,1,0.0,8,15.444444444444445
42644.0,1,1,0,0.0,8,16.333333333333332
42645.0,1,1,0,0.0,8,17.22222222222222
42646.0,1,1,0,0.0,8,18.11111111111111
42647.0,1,1,0,0.0,9,19.11111111111111
42648.0,1,1,0,0.0,9,16.454545454545453
42649.0,1,1,0,0.0,9,19.0
42650.0,1,1,0,0.0,9,19.9
42651.0,1,1,0,0.0,9,20.8
42652.0,1,1,0,0.0,10,21.8
42653.0,1,1,0,0.0,10,22.8
42654.0,1,1,0,0.0,10,21.636363636363637
42655.0,1,1,0,0.0,10,22.545454545454547
42656.0,1,1,0,0.0,10,23.454545454545453
42657.0,1,1,0,0.0,10,24.363636363636363
42658.0,1,1,0,0.0,11,25.363636363636363
42659.0,1,1,0,0.0,11,26.363636363636363
42660.0,1,1,0,0.0,11,25.083333333333332
42661.0,1,1,0,0.0,11,28.363636363636363
42662.0,1,1,1,0.0,11,29.363636363636363
42663.0,1,1,0,0.0,11,30.363636363636363
42664.0,1,1,0,0.0,11,28.75
42665.0,1,1,1,0.0,11,32.36363636363637
42666.0,1,1,0,0.0,11,30.583333333333332
42667.0,1,1,0,0.0,11,34.36363636363637
42668.0,1,1,0,0.0,11,35.36363636363637
42669.0,1,1,0,0.0,11,36.36363636363637
42670.0,1,1,1,0.0,11,37.36363636363637
42671.0,1,1,0,0.0,11,35.166666666666664
42672.0,1,1,0,0.0,11,39.36363636363637
42673.0,1,1,0,0.0,9,36.44444444444444
42674.0,1,1,0,0.0,7,25.77777777777778
42675.0,1,1,0,0.0,5,16.444444444444443
42676.0,1,1,0,0.0,3,10.571428571428571
42677.0,1,1,0,0.0,2,6.571428571428571
42678.0,1,1,0,0.0,1,3.5
42679.0,1,1,0,0.0,0,0.0
42680.0,1,1,0,0.0,0,0.0
42681.0,1,1,1,0.3333333333333333,0,0.0
42682.0,1,1,1,0.6666666666666666,0,0.0
42683.0,1,1,1,1.0,0,0.0
42684.0,0,1,2,1.6666666666666667,0,0.0
42685.0,0,0,2,2.3333333333333335,0,0.0
42686.0,0,0,3,3.3333333333333335,0,0.0
42687.0,1,0,3,4.333333333333333,0,0.0
42688.0,1,0,4,4.0,0,0.0
42689.0,0,0,3,4.75,0,0.0
42690.0,0,0,4,4.4,0,0.0
42691.0,0,0,3,5.0,0,0.0
42692.0,0,0,4,4.666666666666667,0,0.0
42693.0,0,0,3,5.166666666666667,0,0.0
42694.0,1,0,3,5.666666666666667,0,0.0
42695.0,0,0,4,5.285714285714286,0,0.0
42696.0,0,0,3,5.714285714285714,0,0.0
42697.0,0,0,4,5.375,0,0.0
42698.0,0,0,3,5.75,0,0.0
42699.0,0,0,3,6.125,0,0.0
42700.0,0,0,4,5.777777777777778,0,0.0
42701.0,0,0,4,6.222222222222222,0,0.0
42702.0,0,0,5,6.0,0,0.0
42703.0,0,0,4,6.4,0,0.0
42704.0,0,0,4,6.8,0,0.0
42705.0,0,0,5,7.3,0,0.0
42706.0,0,0,5,7.8,0,0.0
42707.0,0,0,6,8.4,0,0.0
42708.0,0,0,6,9.0,0,0.0
42709.0,0,0,7,9.7,0,0.0
42710.0,0,0,8,9.454545454545455,0,0.0
42711.0,0,0,8,10.181818181818182,0,0.0
42712.0,0,0,8,10.909090909090908,0,0.0
42713.0,0,0,9,11.727272727272727,0,0.0
42714.0,0,0,10,12.636363636363637,0,0.0
42715.0,0,0,10,13.545454545454545,0,0.0
42716.0,0,0,10,14.454545454545455,0,0.0
42717.0,0,0,10,15.363636363636363,0,0.0
42718.0,0,0,10,16.272727272727273,0,0.0
42719.0,0,0,12,15.833333333333334,0,0.0
42720.0,0,0,11,16.75,0,0.0
42721.0,0,0,11,17.666666666666668,0,0.0
42722.0,0,0,12,17.153846153846153,0,0.0
42723.0,0,0,11,18.0,0,0.0
42724.0,0,0,11,18.846153846153847,0,0.0
42725.0,0,0,11,19.692307692307693,0,0.0
42726.0,0,0,12,20.615384615384617,0,0.0
42727.0,0,0,12,21.53846153846154,0,0.0
42728.0,0,0,13,20.857142857142858,0,0.0
42729.0,0,0,13,21.785714285714285,0,0.0
42730.0,0,0,13,22.714285714285715,0,0.0
42731.0,0,0,14,22.066666666666666,0,0.0
42732.0,0,0,13,22.933333333333334,0,0.0
42733.0,0,0,13,23.8,0,0.0
42734.0,0,0,13,24.666666666666668,0,0.0
42735.0,0,0,14,25.6,0,0.0
42736.0,0,0,13,24.428571428571427,0,0.0
42737.0,0,0,13,21.571428571428573,1,0.3333333333333333
42738.0,0,0,12,18.714285714285715,1,0.6666666666666666
42739.0,0,0,11,18.076923076923077,2,0.8
42740.0,0,0,10,16.153846153846153,2,1.5
42741.0,0,0,9,14.23076923076923,2,2.0
42742.0,0,0,8,13.333333333333334,2,2.0
42743.0,0,0,7,11.25,2,3.0
42744.0,0,0,7,12.909090909090908,2,3.5
42745.0,0,0,6,10.545454545454545,2,3.2
42746.0,0,0,5,8.090909090909092,3,4.75
42747.0,0,0,4,6.5,3,4.4
42748.0,1,0,3,4.6,4,5.2
42749.0,1,0,2,3.111111111111111,4,6.0
42750.0,1,1,1,1.5555555555555556,4,5.666666666666667
42751.0,1,1,0,0.0,4,6.333333333333333
42752.0,1,1,0,0.0,4,7.0
42753.0,1,1,1,0.0,4,6.571428571428571
42754.0,1,1,0,0.0,4,6.25
42755.0,1,1,0,0.0,4,6.0
42756.0,1,1,0,0.0,5,6.555555555555555
42757.0,1,1,1,0.0,6,7.222222222222222
42758.0,1,1,0,0.0,6,7.888888888888889
42759.0,1,1,0,0.0,7,8.666666666666666
42760.0,1,1,0,0.0,8,9.555555555555555
42761.0,1,1,0,0.0,8,10.444444444444445
42762.0,1,1,0,0.0,8,11.333333333333334
42763.0,1,1,0,0.0,9,12.333333333333334
42764.0,1,1,0,0.0,9,12.0
42765.0,1,1,0,0.0,9,14.333333333333334
42766.0,1,1,0,0.0,9,15.333333333333334
42767.0,1,1,0,0.0,9,14.7
42768.0,1,1,0,0.0,9,17.333333333333332
42769.0,1,1,0,0.0,9,18.333333333333332
42770.0,1,1,0,0.0,9,15.818181818181818
42771.0,1,1,0,0.0,9,18.3
42772.0,1,1,0,0.0,9,19.2
42773.0,1,1,0,0.0,10,20.2
42774.0,1,1,0,0.0,10,21.2
42775.0,1,1,0,0.0,10,22.2
42776.0,1,1,0,0.0,10,21.09090909090909
42777.0,1,1,0,0.0,10,24.2
42778.0,1,1,0,0.0,10,25.2
42779.0,1,1,0,0.0,10,23.818181818181817
42780.0,1,1,0,0.0,10,24.727272727272727
42781.0,1,1,0,0.0,10,25.636363636363637
42782.0,1,1,0,0.0,10,26.545454545454547
42783.0,1,1,0,0.0,10,27.454545454545453
42784.0,1,1,0,0.0,10,28.363636363636363
42785.0,1,1,0,0.0,11,29.363636363636363
42786.0,1,1,0,0.0,11,30.363636363636363
42787.0,1,1,1,0.0,11,31.363636363636363
42788.0,1,1,0,0.0,11,32.36363636363637
42789.0,1,1,1,0.0,11,33.36363636363637
42790.0,1,1,0,0.0,11,34.36363636363637
42791.0,1,1,1,0.0,11,35.36363636363637
42792.0,1,1,0,0.0,11,36.36363636363637
42793.0,1,1,0,0.0,11,37.36363636363637
42794.0,1,1,1,0.0,11,38.36363636363637
42795.0,1,1,0,0.0,11,39.36363636363637
42796.0,1,1,0,0.0,11,40.36363636363637
42797.0,1,1,1,0.0,11,41.36363636363637
42798.0,1,1,0,0.0,11,42.36363636363637
42799.0,1,1,1,0.0,11,43.36363636363637
42800.0,1,1,0,0.0,11,44.36363636363637
42801.0,1,1,1,0.0,11,45.36363636363637
42802.0,1,1,0,0.0,11,46.36363636363637
42803.0,1,1,0,0.0,9,43.22222222222222
42804.0,1,1,0,0.0,7,31.333333333333332
42805.0,1,1,2,0.125,5,19.6
42806.0,1,1,1,0.25,3,16.125
42807.0,1,1,1,0.375,2,11.857142857142858
42808.0,1,1,3,0.5555555555555556,1,5.142857142857143
42809.0,1,1,3,0.8888888888888888,0,0.0
42810.0,0,0,3,1.2222222222222223,0,0.0
42811.0,0,0,4,1.4,0,0.0
42812.0,1,0,5,1.9,0,0.0
42813.0,0,0,6,2.5,0,0.0
42814.0,0,0,6,3.1,0,0.0
42815.0,0,0,6,3.7,0,0.0
42816.0,0,0,6,4.3,0,0.0
42817.0,0,0,6,4.9,0,0.0
42818.0,1,0,8,5.7,0,0.0
42819.0,0,0,8,6.5,0,0.0
42820.0,0,0,8,7.3,0,0.0
42821.0,0,0,9,8.2,0,0.0
42822.0,0,0,9,9.1,0,0.0
42823.0,1,0,10,10.1,0,0.0
42824.0,0,0,10,11.1,0,0.0
42825.0,0,0,10,12.1,0,0.0
42826.0,0,0,10,13.1,0,0.0
42827.0,0,0,10,14.1,0,0.0
42828.0,0,0,10,15.1,0,0.0
42829.0,0,0,11,14.636363636363637,0,0.0
42830.0,0,0,10,15.545454545454545,0,0.0
42831.0,0,0,10,16.454545454545453,0,0.0
42832.0,0,0,10,17.363636363636363,0,0.0
42833.0,0,0,10,18.272727272727273,0,0.0
42834.0,0,0,10,19.181818181818183,0,0.0
42835.0,0,0,10,20.09090909090909,0,0.0
42836.0,0,0,10,21.0,0,0.0
42837.0,0,0,11,22.0,0,0.0
42838.0,0,0,12,21.083333333333332,0,0.0
42839.0,0,0,11,22.0,0,0.0
42840.0,0,0,12,21.153846153846153,0,0.0
42841.0,0,0,11,22.0,0,0.0
42842.0,0,0,12,21.214285714285715,0,0.0
42843.0,0,0,12,22.071428571428573,0,0.0
42844.0,0,0,11,22.785714285714285,0,0.0
42845.0,0,0,11,23.571428571428573,0,0.0
42846.0,0,0,11,24.357142857142858,0,0.0
42847.0,0,0,12,25.214285714285715,0,0.0
42848.0,0,0,13,26.142857142857142,0,0.0
42849.0,0,0,14,27.142857142857142,0,0.0
42850.0,0,0,14,28.142857142857142,0,0.0
42851.0,0,0,14,29.142857142857142,0,0.0
42852.0,0,0,14,30.142857142857142,0,0.0
42853.0,0,0,14,31.142857142857142,0,0.0
42854.0,0,0,14,32.142857142857146,0,0.0
42855.0,0,0,14,33.142857142857146,0,0.0
42856.0,0,0,14,34.142857142857146,0,0.0
42857.0,0,0,14,35.142857142857146,0,0.0
42858.0,0,0,14,36.142857142857146,0,0.0
42859.0,0,0,14,37.142857142857146,0,0.0
42860.0,0,0,14,38.142857142857146,0,0.0
42861.0,0,0,14,35.07142857142857,0,0.0
42862.0,0,0,12,32.07142857142857,0,0.0
42863.0,0,0,11,29.0,0,0.0
42864.0,0,0,10,28.0,1,0.3333333333333333
42865.0,0,0,9,24.615384615384617,1,0.6666666666666666
42866.0,0,0,9,21.23076923076923,1,1.0
42867.0,0,0,8,19.583333333333332,2,1.25
42868.0,0,0,7,16.0,2,1.75
42869.0,0,0,6,13.636363636363637,2,1.8
42870.0,0,0,5,9.818181818181818,2,2.75
42871.0,0,0,4,7.8,2,2.1666666666666665
42872.0,0,0,4,8.2,2,3.0
42873.0,0,0,3,5.9,3,3.6
42874.0,1,0,2,3.888888888888889,3,3.5
42875.0,1,1,1,1.1111111111111112,4,4.166666666666667
42876.0,1,1,1,1.2222222222222223,5,5.0
42877.0,1,1,0,0.0,5,4.375
42878.0,1,1,0,0.0,5,5.0
42879.0,1,1,1,0.0,5,5.625
42880.0,1,1,0,0.0,5,6.25
42881.0,1,1,0,0.0,5,6.111111111111111
42882.0,1,1,0,0.0,6,6.777777777777778
42883.0,1,1,1,0.0,6,7.444444444444445
42884.0,1,1,0,0.0,7,7.4
42885.0,1,1,0,0.0,8,9.11111111111111
42886.0,1,1,1,0.0,8,9.0
42887.0,1,1,0,0.0,8,10.88888888888889
42888.0,1,1,0,0.0,8,11.777777777777779
42889.0,1,1,1,0.0,9,12.777777777777779
42890.0,1,1,0,0.0,9,12.4
42891.0,1,1,1,0.0,9,13.3
42892.0,1,1,0,0.0,9,14.2
42893.0,1,1,1,0.0,9,15.1
42894.0,1,1,0,0.0,9,16.0
42895.0,1,1,0,0.0,9,14.083333333333334
42896.0,1,1,0,0.0,10,16.272727272727273
42897.0,1,1,1,0.0,10,17.181818181818183
42898.0,1,1,0,0.0,10,15.307692307692308
42899.0,1,1,1,0.0,11,17.5
42900.0,1,1,0,0.0,11,17.0
42901.0,1,1,0,0.0,12,19.416666666666668
42902.0,1,1,1,0.0,12,20.416666666666668
42903.0,1,1,0,0.0,12,19.76923076923077
42904.0,1,1,0,0.0,12,22.416666666666668
42905.0,1,1,0,0.0,12,21.615384615384617
42906.0,1,1,0,0.0,12,24.416666666666668
42907.0,1,1,0,0.0,12,25.416666666666668
42908.0,1,1,1,0.0,12,26.416666666666668
42909.0,1,1,0,0.0,12,25.307692307692307
42910.0,1,1,0,0.0,12,26.23076923076923
42911.0,1,1,0,0.0,12,27.153846153846153
42912.0,1,1,0,0.0,12,26.071428571428573
42913.0,1,1,0,0.0,12,26.928571428571427
42914.0,1,1,0,0.0,12,27.785714285714285
42915.0,1,1,0,0.0,13,26.8
42916.0,1,1,0,0.0,13,27.666666666666668
42917.0,1,1,0,0.0,13,28.533333333333335
42918.0,1,1,0,0.0,14,29.466666666666665
42919.0,1,1,0,0.0,15,30.466666666666665
42920.0,1,1,0,0.0,15,31.466666666666665
42921.0,1,1,0,0.0,15,32.46666666666667
42922.0,1,1,0,0.0,15,33.46666666666667
42923.0,1,1,0,0.0,15,34.46666666666667
42924.0,1,1,0,0.0,15,35.46666666666667
42925.0,1,1,0,0.0,15,34.1875
42926.0,1,1,0,0.0,15,37.46666666666667
42927.0,1,1,1,0.0,15,38.46666666666667
42928.0,1,1,0,0.0,13,37.07692307692308
42929.0,1,1,0,0.0,11,29.76923076923077
42930.0,1,1,1,0.0,9,27.09090909090909
42931.0,1,1,0,0.0,7,19.454545454545453
42932.0,1,1,0,0.0,5,13.272727272727273
42933.0,1,1,0,0.0,3,9.222222222222221
42934.0,1,1,0,0.0,1,3.7777777777777777
42935.0,1,1,0,0.0,0,0.0
42936.0,1,1,0,0.0,0,0.0
42937.0,1,1,0,0.0,0,0.0
42938.0,1,1,0,0.0,0,0.0
42939.0,1,1,0,0.0,0,0.0
42940.0,1,1,0,0.0,0,0.0
42941.0,1,1,1,0.0,0,0.0
42942.0,1,1,0,0.0,0,0.0
42943.0,1,1,0,0.0,0,0.0
42944.0,1,1,0,0.0,0,0.0
42945.0,1,1,0,0.0,0,0.0
42946.0,0,1,1,0.3333333333333333,0,0.0
42947.0,1,1,2,0.5,0,0.0
42948.0,0,1,2,1.0,0,0.0
42949.0,0,1,2,1.5,0,0.0
42950.0,1,1,2,2.0,0,0.0
42951.0,0,1,2,2.5,0,0.0
42952.0,1,1,2,3.0,0,0.0
42953.0,0,1,2,3.5,0,0.0
42954.0,0,1,2,4.0,0,0.0
42955.0,1,1,2,4.5,0,0.0
42956.0,0,1,2,5.0,0,0.0
42957.0,0,1,3,5.75,0,0.0
42958.0,0,1,4,5.2,0,0.0
42959.0,1,1,3,5.8,0,0.0
42960.0,0,0,4,5.333333333333333,0,0.0
42961.0,0,0,3,5.833333333333333,0,0.0
42962.0,0,0,4,6.5,0,0.0
42963.0,0,0,4,7.166666666666667,0,0.0
42964.0,0,0,4,7.833333333333333,0,0.0
