tiempo,prediccion,fase_aplicada,BenignoMalo_entre_Bolivar_Sucre_cola,BenignoMalo_entre_Bolivar_Sucre_espera,Sucre_llegada_BenignoMalo_cola,Sucre_llegada_BenignoMalo_espera
6845,,0,0,0.0,4,94.0
6850,,1,0,0.0,4,114.0
6855,,2,0,0.0,0,0.0
6860,,2,0,0.0,0,0.0
6865,,2,0,0.0,0,0.0
6870,,2,1,4.0,0,0.0
6875,,2,3,15.0,0,0.0
6880,,2,6,38.0,0,0.0
6885,,2,6,68.0,0,0.0
6890,,2,7,102.0,0,0.0
6895,,2,8,142.0,0,0.0
6900,,3,10,189.0,0,0.0
6905,,0,2,34.0,0,0.0
6910,,0,0,0.0,0,0.0
6915,,0,0,0.0,0,0.0
6920,,0,0,0.0,1,2.0
6925,,0,0,0.0,2,12.0
6930,,0,0,0.0,3,24.0
6935,,0,0,0.0,5,45.0
6940,,0,0,0.0,5,70.0
6945,,0,0,0.0,5,95.0
6950,,1,0,0.0,5,120.0
6955,,2,1,4.0,0,0.0
6960,,2,2,10.0,0,0.0
6965,,2,2,20.0,0,0.0
6970,,2,3,34.0,0,0.0
6975,,2,5,55.0,0,0.0
6980,,2,7,87.0,0,0.0
6985,,2,8,123.0,0,0.0
6990,,2,8,163.0,0,0.0
6995,,2,8,203.0,0,0.0
7000,,3,8,243.0,0,0.0
7005,,0,2,57.0,2,5.0
7010,,0,0,0.0,2,15.0
7015,,0,0,0.0,3,26.0
7020,,0,0,0.0,3,41.0
7025,,0,0,0.0,4,60.0
7030,,0,0,0.0,4,80.0
7035,,0,0,0.0,5,102.0
7040,,0,0,0.0,6,130.0
7045,,0,0,0.0,8,169.0
7050,,1,0,0.0,8,209.0
7055,,2,0,0.0,4,52.0
7060,,2,0,0.0,0,0.0
7065,,2,0,0.0,0,0.0
7070,,2,1,4.0,0,0.0
7075,,2,3,13.0,0,0.0
7080,,2,5,32.0,0,0.0
7085,,2,7,62.0,0,0.0
7090,,2,8,100.0,0,0.0
7095,,2,10,144.0,0,0.0
7100,,3,11,198.0,0,0.0
7105,,0,2,34.0,3,9.0
7110,,0,1,1.0,5,28.0
7115,,0,0,0.0,5,53.0
7120,,0,0,0.0,7,83.0
7125,,0,0,0.0,7,118.0
7130,,0,0,0.0,7,153.0
7135,,0,0,0.0,8,192.0
7140,,0,0,0.0,8,232.0
7145,,0,0,0.0,10,280.0
7150,,1,0,0.0,10,330.0
7155,,2,0,0.0,5,127.0
7160,,2,2,8.0,0,0.0
7165,,2,2,18.0,0,0.0
7170,,2,3,30.0,0,0.0
7175,,2,4,46.0,0,0.0
7180,,2,7,74.0,0,0.0
7185,,2,8,112.0,0,0.0
7190,,2,9,155.0,0,0.0
7195,,2,12,209.0,0,0.0
7200,,3,12,269.0,0,0.0
7205,,0,3,62.0,0,0.0
7210,,0,0,0.0,0,0.0
7215,,0,0,0.0,0,0.0
7220,,0,0,0.0,1,1.0
7225,,0,0,0.0,3,12.0
7230,,0,0,0.0,6,36.0
7235,,0,0,0.0,8,75.0
7240,,0,0,0.0,10,124.0
7245,,0,0,0.0,10,174.0
7250,,1,0,0.0,10,224.0
7255,,2,1,1.0,5,114.0
7260,,2,2,11.0,0,0.0
7265,,2,2,21.0,0,0.0
7270,,2,2,31.0,0,0.0
7275,,2,3,45.0,0,0.0
7280,,2,5,66.0,0,0.0
7285,,2,6,96.0,0,0.0
7290,,2,6,126.0,0,0.0
7295,,2,7,160.0,0,0.0
7300,,3,8,197.0,0,0.0
7305,,0,2,12.0,0,0.0
7310,,0,0,0.0,0,0.0
7315,,0,0,0.0,0,0.0
7320,,0,0,0.0,0,0.0
7325,,0,0,0.0,0,0.0
7330,,0,0,0.0,0,0.0
7335,,0,0,0.0,0,0.0
7340,,0,0,0.0,0,0.0
7345,,0,0,0.0,0,0.0
7350,,1,0,0.0,1,2.0
7355,,2,0,0.0,0,0.0
7360,,2,0,0.0,0,0.0
7365,,2,0,0.0,0,0.0
7370,,2,0,0.0,0,0.0
7375,,2,0,0.0,0,0.0
7380,,2,0,0.0,0,0.0
7385,,2,0,0.0,0,0.0
7390,,2,0,0.0,0,0.0
7395,,2,0,0.0,0,0.0
7400,,3,0,0.0,0,0.0
7405,,0,0,0.0,1,4.0
7410,,0,0,0.0,1,9.0
7415,,0,0,0.0,1,14.0
7420,,0,0,0.0,1,19.0
7425,,0,0,0.0,1,24.0
7430,,0,0,0.0,1,29.0
7435,,0,0,0.0,1,34.0
7440,,0,0,0.0,2,43.0
7445,,0,0,0.0,2,53.0
7450,,1,0,0.0,2,63.0
7455,,2,0,0.0,0,0.0
7460,,2,0,0.0,0,0.0
7465,,2,0,0.0,0,0.0
7470,,2,0,0.0,0,0.0
7475,,2,0,0.0,0,0.0
7480,,2,0,0.0,0,0.0
7485,,2,0,0.0,0,0.0
7490,,2,1,5.0,0,0.0
7495,,2,1,10.0,0,0.0
7500,,3,1,15.0,0,0.0
7505,,0,0,0.0,0,0.0
7510,,0,0,0.0,1,2.0
7515,,0,0,0.0,1,7.0
7520,,0,0,0.0,1,12.0
7525,,0,0,0.0,1,17.0
7530,,0,0,0.0,1,22.0
7535,,0,0,0.0,1,27.0
7540,,0,0,0.0,1,32.0
7545,,0,0,0.0,1,37.0
7550,,1,0,0.0,1,42.0
7555,,2,0,0.0,0,0.0
7560,,2,0,0.0,0,0.0
7565,,2,1,3.0,0,0.0
7570,,2,2,11.0,0,0.0
7575,,2,2,21.0,0,0.0
7580,,2,2,31.0,0,0.0
7585,,2,2,41.0,0,0.0
7590,,2,3,54.0,0,0.0
7595,,2,3,69.0,0,0.0
7600,,3,3,84.0,0,0.0
7605,,0,0,0.0,0,0.0
7610,,0,0,0.0,1,1.0
7615,,0,0,0.0,1,6.0
7620,,0,0,0.0,1,11.0
7625,,0,0,0.0,1,16.0
7630,,0,0,0.0,1,21.0
7635,,0,0,0.0,1,26.0
7640,,0,0,0.0,1,31.0
7645,,0,0,0.0,1,36.0
7650,,1,0,0.0,1,41.0
7655,,2,0,0.0,0,0.0
7660,,2,0,0.0,0,0.0
7665,,2,0,0.0,0,0.0
7670,,2,0,0.0,0,0.0
7675,,2,0,0.0,0,0.0
7680,,2,0,0.0,0,0.0
7685,,2,0,0.0,0,0.0
7690,,2,0,0.0,0,0.0
7695,,2,0,0.0,0,0.0
7700,,3,3,9.0,0,0.0
7705,,0,0,0.0,0,0.0
7710,,0,0,0.0,0,0.0
7715,,0,0,0.0,0,0.0
7720,,0,0,0.0,0,0.0
7725,,0,0,0.0,0,0.0
7730,,0,0,0.0,0,0.0
7735,,0,0,0.0,0,0.0
7740,,0,0,0.0,0,0.0
7745,,0,0,0.0,2,4.0
7750,,1,0,0.0,3,18.0
7755,,2,1,2.0,0,0.0
7760,,2,2,9.0,0,0.0
7765,,2,2,19.0,0,0.0
7770,,2,3,31.0,0,0.0
7775,,2,5,55.0,0,0.0
7780,,2,5,80.0,0,0.0
7785,,2,5,105.0,0,0.0
7790,,2,5,130.0,0,0.0
7795,,2,5,155.0,0,0.0
7800,,3,5,180.0,0,0.0
7805,,0,0,0.0,0,0.0
7810,,0,0,0.0,0,0.0
7815,,0,0,0.0,0,0.0
7820,,0,0,0.0,0,0.0
7825,,0,0,0.0,0,0.0
7830,,0,0,0.0,0,0.0
7835,,0,0,0.0,0,0.0
7840,,0,0,0.0,0,0.0
7845,,0,0,0.0,0,0.0
7850,,1,0,0.0,0,0.0
7855,,2,0,0.0,0,0.0
7860,,2,0,0.0,0,0.0
7865,,2,0,0.0,0,0.0
7870,,2,0,0.0,0,0.0
7875,,2,0,0.0,0,0.0
7880,,2,0,0.0,0,0.0
7885,,2,1,4.0,0,0.0
7890,,2,1,9.0,0,0.0
7895,,2,1,14.0,0,0.0
7900,,3,1,19.0,0,0.0
7905,,0,0,0.0,0,0.0
7910,,0,0,0.0,0,0.0
7915,,0,0,0.0,1,1.0
7920,,0,0,0.0,1,6.0
7925,,0,0,0.0,1,11.0
7930,,0,0,0.0,1,16.0
7935,,0,0,0.0,1,21.0
7940,,0,0,0.0,1,26.0
7945,,0,0,0.0,1,31.0
7950,,1,0,0.0,2,40.0
7955,,2,0,0.0,0,0.0
7960,,2,1,2.0,0,0.0
7965,,2,1,7.0,0,0.0
7970,,2,2,16.0,0,0.0
7975,,2,2,26.0,0,0.0
7980,,2,2,36.0,0,0.0
7985,,2,2,46.0,0,0.0
7990,,2,2,56.0,0,0.0
7995,,2,2,66.0,0,0.0
8000,,3,2,76.0,0,0.0
8005,,0,0,0.0,1,1.0
8010,,0,0,0.0,2,10.0
8015,,0,0,0.0,2,20.0
8020,,0,0,0.0,2,30.0
8025,,0,0,0.0,2,40.0
8030,,0,0,0.0,2,50.0
8035,,0,0,0.0,2,60.0
8040,,0,0,0.0,2,70.0
8045,,0,0,0.0,2,80.0
8050,,1,0,0.0,2,90.0
8055,,2,1,2.0,0,0.0
8060,,2,1,7.0,0,0.0
8065,,2,1,12.0,0,0.0
8070,,2,1,17.0,0,0.0
8075,,2,1,22.0,0,0.0
8080,,2,1,27.0,0,0.0
8085,,2,1,32.0,0,0.0
8090,,2,1,37.0,0,0.0
8095,,2,1,42.0,0,0.0
8100,,3,1,47.0,1,1.0
8105,,0,0,0.0,2,9.0
8110,,0,0,0.0,2,19.0
8115,,0,0,0.0,2,29.0
8120,,0,0,0.0,2,39.0
8125,,0,0,0.0,2,49.0
8130,,0,0,0.0,2,59.0
8135,,0,0,0.0,4,76.0
8140,,0,0,0.0,4,96.0
8145,,0,0,0.0,4,116.0
8150,,1,0,0.0,4,136.0
8155,,2,0,0.0,0,0.0
8160,,2,0,0.0,0,0.0
8165,,2,0,0.0,0,0.0
8170,,2,1,1.0,0,0.0
8175,,2,4,15.0,0,0.0
8180,,2,6,40.0,0,0.0
8185,,2,8,73.0,0,0.0
8190,,2,9,116.0,0,0.0
8195,,2,9,161.0,0,0.0
8200,,3,9,206.0,0,0.0
8205,,0,1,22.0,0,0.0
8210,,0,0,0.0,0,0.0
8215,,0,0,0.0,0,0.0
8220,,0,0,0.0,0,0.0
8225,,0,0,0.0,0,0.0
8230,,0,0,0.0,0,0.0
8235,,0,0,0.0,0,0.0
8240,,0,0,0.0,0,0.0
8245,,0,0,0.0,0,0.0
8250,,1,0,0.0,0,0.0
8255,,2,1,2.0,0,0.0
8260,,2,1,7.0,0,0.0
8265,,2,1,12.0,0,0.0
8270,,2,1,17.0,0,0.0
8275,,2,1,22.0,0,0.0
8280,,2,1,27.0,0,0.0
8285,,2,1,32.0,0,0.0
8290,,2,1,37.0,0,0.0
8295,,2,1,42.0,0,0.0
8300,,3,1,47.0,0,0.0
8305,,0,0,0.0,0,0.0
8310,,0,0,0.0,2,7.0
8315,,0,0,0.0,2,17.0
8320,,0,0,0.0,2,27.0
8325,,0,0,0.0,2,37.0
8330,,0,0,0.0,2,47.0
8335,,0,0,0.0,2,57.0
8340,,0,0,0.0,2,67.0
8345,,0,0,0.0,2,77.0
8350,,1,0,0.0,2,87.0
8355,,2,0,0.0,0,0.0
8360,,2,0,0.0,0,0.0
8365,,2,0,0.0,0,0.0
8370,,2,1,2.0,0,0.0
8375,,2,1,7.0,0,0.0
8380,,2,1,12.0,0,0.0
8385,,2,2,18.0,0,0.0
8390,,2,2,28.0,0,0.0
8395,,2,2,38.0,0,0.0
8400,,3,2,48.0,0,0.0
8405,,0,0,0.0,0,0.0
8410,,0,0,0.0,0,0.0
8415,,0,0,0.0,0,0.0
8420,,0,0,0.0,0,0.0
8425,,0,0,0.0,0,0.0
8430,,0,0,0.0,0,0.0
8435,,0,0,0.0,0,0.0
8440,,0,0,0.0,1,3.0
8445,,0,0,0.0,1,8.0
8450,,1,0,0.0,1,13.0
8455,,2,0,0.0,0,0.0
8460,,2,0,0.0,0,0.0
8465,,2,0,0.0,0,0.0
8470,,2,0,0.0,0,0.0
8475,,2,0,0.0,0,0.0
8480,,2,0,0.0,0,0.0
8485,,2,0,0.0,0,0.0
8490,,2,0,0.0,0,0.0
8495,,2,0,0.0,0,0.0
8500,,3,0,0.0,0,0.0
8505,,0,0,0.0,0,0.0
8510,,0,0,0.0,0,0.0
8515,,0,0,0.0,0,0.0
8520,,0,0,0.0,0,0.0
8525,,0,0,0.0,2,7.0
8530,,0,0,0.0,5,27.0
8535,,0,0,0.0,8,61.0
8540,,0,0,0.0,9,105.0
8545,,0,0,0.0,9,150.0
8550,,1,0,0.0,9,195.0
8555,,2,0,0.0,4,88.0
8560,,2,0,0.0,0,0.0
8565,,2,0,0.0,0,0.0
8570,,2,2,4.0,0,0.0
8575,,2,3,18.0,0,0.0
8580,,2,3,33.0,0,0.0
8585,,2,3,48.0,0,0.0
8590,,2,5,70.0,0,0.0
8595,,2,6,97.0,0,0.0
8600,,3,8,131.0,0,0.0
8605,,0,0,0.0,0,0.0
8610,,0,0,0.0,1,4.0
8615,,0,0,0.0,1,9.0
8620,,0,0,0.0,1,14.0
8625,,0,0,0.0,1,19.0
8630,,0,0,0.0,1,24.0
8635,,0,0,0.0,1,29.0
8640,,0,0,0.0,1,34.0
8645,,0,0,0.0,1,39.0
8650,,1,0,0.0,1,44.0
8655,,2,0,0.0,0,0.0
8660,,2,0,0.0,0,0.0
8665,,2,0,0.0,0,0.0
8670,,2,0,0.0,0,0.0
8675,,2,0,0.0,0,0.0
8680,,2,0,0.0,0,0.0
8685,,2,0,0.0,0,0.0
8690,,2,0,0.0,0,0.0
8695,,2,0,0.0,0,0.0
8700,,3,0,0.0,0,0.0
8705,,0,0,0.0,0,0.0
8710,,0,0,0.0,0,0.0
8715,,0,0,0.0,0,0.0
8720,,0,0,0.0,0,0.0
8725,,0,0,0.0,0,0.0
8730,,0,0,0.0,0,0.0
8735,,0,0,0.0,0,0.0
8740,,0,0,0.0,0,0.0
8745,,0,0,0.0,1,4.0
8750,,1,0,0.0,1,9.0
8755,,2,0,0.0,0,0.0
8760,,2,0,0.0,0,0.0
8765,,2,0,0.0,0,0.0
8770,,2,0,0.0,0,0.0
8775,,2,0,0.0,0,0.0
8780,,2,0,0.0,0,0.0
8785,,2,1,5.0,0,0.0
8790,,2,1,10.0,0,0.0
8795,,2,1,15.0,0,0.0
8800,,3,1,20.0,0,0.0
8805,,0,0,0.0,0,0.0
8810,,0,0,0.0,0,0.0
8815,,0,0,0.0,0,0.0
8820,,0,0,0.0,0,0.0
8825,,0,0,0.0,0,0.0
8830,,0,0,0.0,0,0.0
8835,,0,0,0.0,0,0.0
8840,,0,0,0.0,0,0.0
8845,,0,0,0.0,0,0.0
8850,,1,0,0.0,0,0.0
8855,,2,0,0.0,0,0.0
8860,,2,0,0.0,0,0.0
8865,,2,0,0.0,0,0.0
8870,,2,0,0.0,0,0.0
8875,,2,1,5.0,0,0.0
8880,,2,1,10.0,0,0.0
8885,,2,1,15.0,0,0.0
8890,,2,1,20.0,0,0.0
8895,,2,1,25.0,0,0.0
8900,,3,1,30.0,0,0.0
8905,,0,0,0.0,0,0.0
8910,,0,0,0.0,0,0.0
8915,,0,0,0.0,0,0.0
8920,,0,0,0.0,0,0.0
8925,,0,0,0.0,1,4.0
8930,,0,0,0.0,1,9.0
8935,,0,0,0.0,1,14.0
8940,,0,0,0.0,1,19.0
8945,,0,0,0.0,1,24.0
8950,,1,0,0.0,1,29.0
8955,,2,0,0.0,0,0.0
8960,,2,0,0.0,0,0.0
8965,,2,0,0.0,1,1.0
8970,,2,0,0.0,0,0.0
8975,,2,0,0.0,0,0.0
8980,,2,0,0.0,0,0.0
8985,,2,0,0.0,0,0.0
8990,,2,0,0.0,0,0.0
8995,,2,2,7.0,0,0.0
9000,,3,3,19.0,0,0.0
9005,,0,0,0.0,0,0.0
9010,,0,0,0.0,0,0.0
9015,,0,0,0.0,0,0.0
9020,,0,0,0.0,0,0.0
9025,,0,0,0.0,0,0.0
9030,,0,0,0.0,0,0.0
9035,,0,0,0.0,0,0.0
9040,,0,0,0.0,0,0.0
9045,,0,0,0.0,1,4.0
9050,,1,0,0.0,1,9.0
9055,,2,0,0.0,0,0.0
9060,,2,0,0.0,0,0.0
9065,,2,0,0.0,0,0.0
9070,,2,0,0.0,0,0.0
9075,,2,2,4.0,0,0.0
9080,,2,3,17.0,0,0.0
9085,,2,3,32.0,0,0.0
9090,,2,3,47.0,0,0.0
9095,,2,3,62.0,0,0.0
9100,,3,3,77.0,0,0.0
9105,,0,0,0.0,0,0.0
9110,,0,0,0.0,0,0.0
9115,,0,0,0.0,0,0.0
9120,,0,0,0.0,0,0.0
9125,,0,0,0.0,0,0.0
9130,,0,0,0.0,0,0.0
9135,,0,0,0.0,0,0.0
9140,,0,0,0.0,1,5.0
9145,,0,0,0.0,1,10.0
9150,,1,0,0.0,1,15.0
9155,,2,0,0.0,0,0.0
9160,,2,0,0.0,0,0.0
9165,,2,0,0.0,0,0.0
9170,,2,0,0.0,0,0.0
9175,,2,0,0.0,0,0.0
9180,,2,0,0.0,0,0.0
9185,,2,0,0.0,0,0.0
9190,,2,0,0.0,0,0.0
9195,,2,0,0.0,0,0.0
9200,,3,0,0.0,0,0.0
9205,,0,0,0.0,0,0.0
9210,,0,0,0.0,0,0.0
9215,,0,0,0.0,0,0.0
9220,,0,0,0.0,1,2.0
9225,,0,0,0.0,1,7.0
9230,,0,0,0.0,1,12.0
9235,,0,0,0.0,1,17.0
9240,,0,0,0.0,1,22.0
9245,,0,0,0.0,1,27.0
9250,,1,0,0.0,1,32.0
9255,,2,0,0.0,0,0.0
9260,,2,0,0.0,0,0.0
9265,,2,0,0.0,0,0.0
9270,,2,1,4.0,0,0.0
9275,,2,1,9.0,0,0.0
9280,,2,1,14.0,0,0.0
9285,,2,1,19.0,0,0.0
9290,,2,2,29.0,0,0.0
9295,,2,2,39.0,0,0.0
9300,,3,2,49.0,0,0.0
9305,,0,0,0.0,1,3.0
9310,,0,0,0.0,1,8.0
9315,,0,0,0.0,2,16.0
9320,,0,0,0.0,3,30.0
9325,,0,0,0.0,3,45.0
9330,,0,0,0.0,3,60.0
9335,,0,0,0.0,3,75.0
9340,,0,0,0.0,3,90.0
9345,,0,0,0.0,3,105.0
9350,,1,0,0.0,3,120.0
9355,,2,0,0.0,0,0.0
9360,,2,0,0.0,0,0.0
9365,,2,1,4.0,0,0.0
9370,,2,1,9.0,0,0.0
9375,,2,1,14.0,0,0.0
9380,,2,1,19.0,0,0.0
9385,,2,1,24.0,0,0.0
9390,,2,1,29.0,0,0.0
9395,,2,1,34.0,0,0.0
9400,,3,1,39.0,1,1.0
9405,,0,0,0.0,3,11.0
9410,,0,0,0.0,3,26.0
9415,,0,0,0.0,3,41.0
9420,,0,0,0.0,3,56.0
9425,,0,0,0.0,3,71.0
9430,,0,0,0.0,3,86.0
9435,,0,0,0.0,3,101.0
9440,,0,0,0.0,3,116.0
9445,,0,0,0.0,4,135.0
9450,,1,0,0.0,4,155.0
9455,,2,0,0.0,0,0.0
9460,,2,0,0.0,0,0.0
9465,,2,0,0.0,0,0.0
9470,,2,1,2.0,0,0.0
9475,,2,4,16.0,0,0.0
9480,,2,5,40.0,0,0.0
9485,,2,6,66.0,0,0.0
9490,,2,6,96.0,0,0.0
9495,,2,8,134.0,0,0.0
9500,,3,8,174.0,0,0.0
9505,,0,0,0.0,0,0.0
9510,,0,0,0.0,0,0.0
9515,,0,0,0.0,0,0.0
9520,,0,0,0.0,0,0.0
9525,,0,0,0.0,0,0.0
9530,,0,0,0.0,0,0.0
9535,,0,0,0.0,0,0.0
9540,,0,0,0.0,0,0.0
9545,,0,0,0.0,0,0.0
9550,,1,0,0.0,1,4.0
9555,,2,0,0.0,0,0.0
9560,,2,0,0.0,0,0.0
9565,,2,2,4.0,0,0.0
9570,,2,2,14.0,0,0.0
9575,,2,2,24.0,0,0.0
9580,,2,2,34.0,0,0.0
9585,,2,3,49.0,0,0.0
9590,,2,3,64.0,0,0.0
9595,,2,3,79.0,0,0.0
9600,,3,3,94.0,0,0.0
9605,,0,0,0.0,0,0.0
9610,,0,0,0.0,0,0.0
9615,,0,0,0.0,1,3.0
9620,,0,0,0.0,1,8.0
9625,,0,0,0.0,1,13.0
9630,,0,0,0.0,1,18.0
9635,,0,0,0.0,1,23.0
9640,,0,0,0.0,1,28.0
9645,,0,0,0.0,1,33.0
9650,,1,0,0.0,1,38.0
9655,,2,0,0.0,0,0.0
9660,,2,0,0.0,0,0.0
9665,,2,0,0.0,0,0.0
9670,,2,1,5.0,0,0.0
9675,,2,1,10.0,0,0.0
9680,,2,1,15.0,0,0.0
9685,,2,2,25.0,0,0.0
9690,,2,2,35.0,0,0.0
9695,,2,2,45.0,0,0.0
9700,,3,2,55.0,0,0.0
9705,,0,0,0.0,0,0.0
9710,,0,0,0.0,1,2.0
9715,,0,0,0.0,1,7.0
9720,,0,0,0.0,1,12.0
9725,,0,0,0.0,1,17.0
9730,,0,0,0.0,1,22.0
9735,,0,0,0.0,1,27.0
9740,,0,0,0.0,1,32.0
9745,,0,0,0.0,1,37.0
9750,,1,0,0.0,1,42.0
9755,,2,0,0.0,0,0.0
9760,,2,0,0.0,0,0.0
9765,,2,0,0.0,0,0.0
9770,,2,0,0.0,0,0.0
9775,,2,0,0.0,0,0.0
9780,,2,0,0.0,0,0.0
9785,,2,0,0.0,0,0.0
9790,,2,0,0.0,0,0.0
9795,,2,0,0.0,0,0.0
9800,,3,0,0.0,0,0.0
9805,,0,0,0.0,0,0.0
9810,,0,0,0.0,0,0.0
9815,,0,0,0.0,0,0.0
9820,,0,0,0.0,0,0.0
9825,,0,0,0.0,2,3.0
9830,,0,0,0.0,4,18.0
9835,,0,0,0.0,6,45.0
9840,,0,0,0.0,8,80.0
9845,,0,0,0.0,10,127.0
9850,,1,0,0.0,10,177.0
9855,,2,2,5.0,5,84.0
9860,,2,3,18.0,0,0.0
9865,,2,3,33.0,0,0.0
9870,,2,4,52.0,0,0.0
9875,,2,4,72.0,0,0.0
9880,,2,6,100.0,0,0.0
9885,,2,8,134.0,0,0.0
9890,,2,8,174.0,0,0.0
9895,,2,9,218.0,0,0.0
9900,,3,10,268.0,0,0.0
9905,,0,3,47.0,0,0.0
9910,,0,0,0.0,0,0.0
9915,,0,0,0.0,0,0.0
9920,,0,0,0.0,0,0.0
9925,,0,0,0.0,0,0.0
9930,,0,0,0.0,0,0.0
9935,,0,0,0.0,0,0.0
9940,,0,0,0.0,0,0.0
9945,,0,0,0.0,0,0.0
9950,,1,0,0.0,0,0.0
9955,,2,0,0.0,0,0.0
9960,,2,0,0.0,0,0.0
9965,,2,0,0.0,0,0.0
9970,,2,0,0.0,0,0.0
9975,,2,0,0.0,0,0.0
9980,,2,0,0.0,0,0.0
9985,,2,0,0.0,0,0.0
9990,,2,0,0.0,0,0.0
9995,,2,0,0.0,0,0.0
10000,,3,0,0.0,0,0.0
10005,,0,0,0.0,0,0.0
10010,,0,0,0.0,0,0.0
10015,,0,0,0.0,0,0.0
10020,,0,0,0.0,0,0.0
10025,,0,0,0.0,0,0.0
10030,,0,0,0.0,0,0.0
10035,,0,0,0.0,0,0.0
10040,,0,0,0.0,0,0.0
10045,,0,0,0.0,0,0.0
10050,,1,0,0.0,1,3.0
10055,,2,0,0.0,0,0.0
10060,,2,0,0.0,0,0.0
10065,,2,0,0.0,0,0.0
10070,,2,0,0.0,0,0.0
10075,,2,0,0.0,0,0.0
10080,,2,0,0.0,0,0.0
10085,,2,0,0.0,0,0.0
10090,,2,1,4.0,0,0.0
10095,,2,1,9.0,0,0.0
10100,,3,1,14.0,0,0.0
10105,,0,0,0.0,1,3.0
10110,,0,0,0.0,1,8.0
10115,,0,0,0.0,1,13.0
10120,,0,0,0.0,1,18.0
10125,,0,0,0.0,1,23.0
10130,,0,0,0.0,2,29.0
10135,,0,0,0.0,3,43.0
10140,,0,0,0.0,3,58.0
10145,,0,0,0.0,3,73.0
10150,,1,0,0.0,3,88.0
10155,,2,0,0.0,0,0.0
10160,,2,0,0.0,0,0.0
10165,,2,0,0.0,0,0.0
10170,,2,1,2.0,0,0.0
10175,,2,1,7.0,0,0.0
10180,,2,1,12.0,0,0.0
10185,,2,1,17.0,0,0.0
10190,,2,2,25.0,0,0.0
10195,,2,2,35.0,0,0.0
10200,,3,2,45.0,0,0.0
10205,,0,0,0.0,0,0.0
10210,,0,0,0.0,0,0.0
10215,,0,0,0.0,0,0.0
10220,,0,0,0.0,0,0.0
10225,,0,0,0.0,0,0.0
10230,,0,0,0.0,0,0.0
10235,,0,0,0.0,1,5.0
10240,,0,0,0.0,1,10.0
10245,,0,0,0.0,1,15.0
10250,,1,0,0.0,1,20.0
10255,,2,0,0.0,0,0.0
10260,,2,0,0.0,0,0.0
10265,,2,0,0.0,0,0.0
10270,,2,0,0.0,0,0.0
10275,,2,0,0.0,0,0.0
10280,,2,0,0.0,0,0.0
10285,,2,0,0.0,0,0.0
10290,,2,0,0.0,0,0.0
10295,,2,0,0.0,0,0.0
10300,,3,0,0.0,0,0.0
10305,,0,0,0.0,0,0.0
10310,,0,0,0.0,0,0.0
10315,,0,0,0.0,1,4.0
10320,,0,0,0.0,1,9.0
10325,,0,0,0.0,1,14.0
10330,,0,0,0.0,1,19.0
10335,,0,0,0.0,1,24.0
10340,,0,0,0.0,1,29.0
10345,,0,0,0.0,1,34.0
10350,,1,0,0.0,2,43.0
10355,,2,0,0.0,0,0.0
10360,,2,0,0.0,0,0.0
10365,,2,1,4.0,0,0.0
10370,,2,1,9.0,0,0.0
10375,,2,4,24.0,0,0.0
10380,,2,4,44.0,0,0.0
10385,,2,4,64.0,0,0.0
10390,,2,4,84.0,0,0.0
10395,,2,4,104.0,0,0.0
10400,,3,4,124.0,0,0.0
10405,,0,0,0.0,0,0.0
10410,,0,0,0.0,0,0.0
10415,,0,0,0.0,0,0.0
10420,,0,0,0.0,0,0.0
10425,,0,0,0.0,1,5.0
10430,,0,0,0.0,1,10.0
10435,,0,0,0.0,1,15.0
10440,,0,0,0.0,1,20.0
10445,,0,0,0.0,1,25.0
10450,,1,0,0.0,1,30.0
10455,,2,0,0.0,0,0.0
10460,,2,0,0.0,0,0.0
10465,,2,0,0.0,0,0.0
10470,,2,0,0.0,0,0.0
10475,,2,0,0.0,0,0.0
10480,,2,0,0.0,0,0.0
10485,,2,1,1.0,0,0.0
10490,,2,1,6.0,0,0.0
10495,,2,1,11.0,0,0.0
10500,,3,1,16.0,0,0.0
10505,,0,0,0.0,2,5.0
10510,,0,0,0.0,2,15.0
10515,,0,0,0.0,2,25.0
10520,,0,0,0.0,2,35.0
10525,,0,0,0.0,3,50.0
10530,,0,0,0.0,3,65.0
10535,,0,0,0.0,3,80.0
10540,,0,0,0.0,3,95.0
10545,,0,0,0.0,3,110.0
10550,,1,0,0.0,3,125.0
10555,,2,0,0.0,0,0.0
10560,,2,0,0.0,0,0.0
10565,,2,0,0.0,0,0.0
10570,,2,0,0.0,0,0.0
10575,,2,1,4.0,0,0.0
10580,,2,1,9.0,0,0.0
10585,,2,1,14.0,0,0.0
10590,,2,1,19.0,0,0.0
10595,,2,1,24.0,0,0.0
10600,,3,1,29.0,0,0.0
10605,,0,0,0.0,0,0.0
10610,,0,0,0.0,0,0.0
10615,,0,0,0.0,0,0.0
10620,,0,0,0.0,0,0.0
10625,,0,0,0.0,1,2.0
10630,,0,0,0.0,2,10.0
10635,,0,0,0.0,2,20.0
10640,,0,0,0.0,2,30.0
10645,,0,0,0.0,2,40.0
10650,,1,0,0.0,2,50.0
10655,,2,0,0.0,0,0.0
10660,,2,0,0.0,0,0.0
10665,,2,0,0.0,0,0.0
10670,,2,0,0.0,0,0.0
10675,,2,0,0.0,0,0.0
10680,,2,0,0.0,0,0.0
10685,,2,0,0.0,0,0.0
10690,,2,0,0.0,0,0.0
10695,,2,0,0.0,0,0.0
